51150,CdFxrz,HID,51146,Delayed
51151,dtTep7,PBD,51147,Delayed
51152,zfrSBt,CIK,51148,Cancelled
51153,Ktgruf,KID,51149,Cancelled
51154,ccZ9mT,NGX,51150,On Time
51155,LIcESV,MWT,51151,Delayed
51156,SLxeFf,TNX,51152,Cancelled
51157,5E4e9i,PRB,51153,Cancelled
51158,KWhvvQ,SWV,51154,On Time
51159,QVzqHY,SRP,51155,On Time
51160,mKriJR,SPJ,51156,On Time
51161,AvZ9Zs,LEL,51157,Cancelled
51162,rh7ybW,TOU,51158,Cancelled
51163,qB88dV,CMN,51159,Cancelled
51164,9i6UYF,YKM,51160,Delayed
51165,1mPUpQ,JAS,51161,Cancelled
51166,yxYqIo,LEQ,51162,On Time
51167,06nuDd,JHS,51163,Cancelled
51168,e1Ps8I,MKM,51164,Delayed
51169,fBMSqB,SNJ,51165,Delayed
51170,sYWF0B,YXH,51166,Cancelled
51171,rgxYb9,CAM,51167,On Time
51172,Ahpbsk,KRW,51168,Cancelled
51173,lUWrOA,EKS,51169,Delayed
51174,Bhb0T6,CEG,51170,Delayed
51175,Mi7C8C,PGZ,51171,On Time
51176,vsjRf6,VNA,51172,On Time
51177,XLYL2n,OSU,51173,Delayed
51178,1AXk4a,SFB,51174,Delayed
51179,7CmX8s,SVQ,51175,Delayed
51180,w2wFs9,BKR,51176,On Time
51181,8qTzoX,NBN,51177,Delayed
51182,oq5ZI5,HBT,51178,Delayed
51183,9G0Sqy,ORW,51179,On Time
51184,7DgBsZ,BFQ,51180,Delayed
51185,ATA8HF,MNZ,51181,On Time
51186,VW4Gyv,EPU,51182,On Time
51187,fVLbfb,SXH,51183,On Time
51188,eRT2aF,RIV,51184,Cancelled
51189,C9vcQE,SVN,51185,Cancelled
51190,giHrv7,POM,51186,Cancelled
51191,iv2dpU,QMH,51187,Delayed
51192,y7IgzF,CGB,51188,Delayed
51193,udfH2c,CBO,51189,Delayed
51194,wefs1q,ILN,51190,Cancelled
51195,VNDUoO,JBR,51191,Cancelled
51196,QBTwLV,IZA,51192,Delayed
51197,Js41kT,WRG,51193,Cancelled
51198,4naRBw,PWT,51194,Cancelled
51199,Og3V3e,NCT,51195,On Time
51200,SQ4Ibo,HHH,51196,Cancelled
51201,kZi2fj,SCH,51197,Delayed
51202,LdbyfU,LBW,51198,Delayed
51203,Shl0lP,ZDY,51199,Delayed
51204,qjpR3s,PIW,51200,Cancelled
51205,heWPt7,KHG,51201,On Time
51206,nIhagL,MUX,51202,Cancelled
51207,mFR8Uu,ILI,51203,Cancelled
51208,c25l4K,ABE,51204,Delayed
51209,So1zTz,HIG,51205,Cancelled
51210,p1vV5x,OVL,51206,On Time
51211,Rc0Qge,PEP,51207,Delayed
51212,KyIr4Y,CLL,51208,Cancelled
51213,CCNFnt,GJA,51209,On Time
51214,fo8oc8,LCI,51210,Cancelled
51215,hCQLBu,YQV,51211,Delayed
51216,18WwMy,PDP,51212,Delayed
51217,OgSiKH,BTE,51213,Delayed
51218,bFgYVe,PTJ,51214,Cancelled
51219,T4pZVp,0,51215,Cancelled
51220,a3ydI1,YZR,51216,Delayed
51221,vOVZKV,XFN,51217,Delayed
51222,p0dA1r,TGV,51218,Cancelled
51223,UqS4FZ,CDI,51219,Cancelled
51224,AckIeH,DUQ,51220,Delayed
51225,twLYDq,BHO,51221,On Time
51226,pRJWWB,LJA,51222,Delayed
51227,ylK76T,AAX,51223,Cancelled
51228,qpVTzl,GAH,51224,On Time
51229,nVA3rP,CGY,51225,Delayed
51230,r7cWLB,FRK,51226,Cancelled
51231,y6M3hw,MLE,51227,Delayed
51232,rnj4E7,HVD,51228,Delayed
51233,iBrTVv,BZE,51229,On Time
51234,acYzXO,LUL,51230,On Time
51235,aY6jNv,BZL,51231,Cancelled
51236,ggdcBv,APY,51232,Delayed
51237,7yamSo,HER,51233,Delayed
51238,3bESTS,IXC,51234,On Time
51239,o16odI,TPX,51235,Cancelled
51240,rniARH,LFO,51236,On Time
51241,j21iQa,GOL,51237,Delayed
51242,EGjXZG,KYZ,51238,Delayed
51243,TVWAnp,KIQ,51239,On Time
51244,qkHLgy,BAX,51240,On Time
51245,tXxihG,FRE,51241,On Time
51246,2r8kWv,CVF,51242,On Time
51247,hsrqgO,GEB,51243,Delayed
51248,BbUwsG,SII,51244,On Time
51249,11lSxA,HRS,51245,Cancelled
51250,mh4zgD,KHA,51246,Cancelled
51251,CzHqEF,AMA,51247,Cancelled
51252,XihDX0,TKR,51248,On Time
51253,hOOTaQ,XAB,51249,Delayed
51254,teTkIq,AMT,51250,Delayed
51255,NUsokB,KBN,51251,Cancelled
51256,lWL7tV,KBJ,51252,Cancelled
51257,sOz4pf,MCE,51253,Delayed
51258,Pfakhv,SIA,51254,Delayed
51259,kZVQej,CXB,51255,On Time
51260,ZLrfyj,KSH,51256,Delayed
51261,IQjQq3,DGG,51257,Cancelled
51262,CxBEyN,HUH,51258,Cancelled
51263,W9zZPf,TYD,51259,Delayed
51264,ArYQz0,RSE,51260,Cancelled
51265,ilexnK,SIT,51261,Cancelled
51266,SET9mn,OYG,51262,Delayed
51267,NCwjk2,0,51263,Delayed
51268,PI4Ve9,SXK,51264,Cancelled
51269,ACIqrb,DOO,51265,Cancelled
51270,69V3b9,KRR,51266,Cancelled
51271,hO3l5O,LIF,51267,Cancelled
51272,iLgZvD,BYU,51268,On Time
51273,8BLF1X,BUO,51269,Cancelled
51274,5zGe0B,MYX,51270,On Time
51275,pePlUI,LTN,51271,Cancelled
51276,8TDr7s,NRK,51272,Cancelled
51277,wK4EOP,ORT,51273,Delayed
51278,oZC0wX,GFA,51274,Delayed
51279,pqb8Qg,SSX,51275,Delayed
51280,x383tD,FWL,51276,Cancelled
51281,E4nToh,BFO,51277,On Time
51282,Y6Cgih,GLG,51278,Delayed
51283,CevGXp,HGE,51279,Delayed
51284,ClwMYR,TDT,51280,Delayed
51285,AmhZcX,VCF,51281,Cancelled
51286,szWmR5,YPR,51282,Cancelled
51287,pbREfy,MPO,51283,Delayed
51288,YOQcIr,GYP,51284,Delayed
51289,hV67TO,RCQ,51285,Cancelled
51290,vkOudF,NME,51286,Delayed
51291,YqjPWc,IES,51287,On Time
51292,ubAbwB,TXN,51288,Cancelled
51293,s5Ic5i,BJX,51289,Cancelled
51294,A1acXR,SFM,51290,Cancelled
51295,zifa9q,UAS,51291,On Time
51296,N2XVZG,YNY,51292,On Time
51297,ScZ50l,APH,51293,Cancelled
51298,W3hu2G,KHT,51294,On Time
51299,IkoOMn,DNP,51295,On Time
51300,zOyTD5,QUO,51296,On Time
51301,EVu1UI,BQG,51297,Delayed
51302,3dP91f,PEQ,51298,On Time
51303,KkvFTL,IRZ,51299,On Time
51304,CABz8h,ORY,51300,On Time
51305,O6gsck,GTG,51301,On Time
51306,gvr2V9,KWT,51302,Cancelled
51307,RTOy23,NTJ,51303,On Time
51308,IY5Fbk,VLL,51304,Delayed
51309,rKmajM,PMA,51305,Cancelled
51310,5ETXa4,ACN,51306,Delayed
51311,pjY6eZ,LME,51307,Cancelled
51312,KU7yaZ,DNH,51308,On Time
51313,WIOJhl,WMH,51309,On Time
51314,cOYvNx,TON,51310,Cancelled
51315,2MJ69D,UKA,51311,Delayed
51316,ltP1nw,KNX,51312,Delayed
51317,tLvVRg,NEF,51313,Cancelled
51318,9E5Q2I,LLE,51314,Delayed
51319,AS3PpO,YEU,51315,Cancelled
51320,nAt7GM,KNE,51316,Cancelled
51321,GyzDrj,UIO,51317,On Time
51322,wrobo9,THR,51318,Delayed
51323,Jl1l6B,RIL,51319,Cancelled
51324,l0u86t,NRB,51320,Delayed
51325,e9Z1iX,FAF,51321,Delayed
51326,Krt9Q4,SBN,51322,Cancelled
51327,Ybetyi,EMA,51323,Delayed
51328,6D7KTU,OBK,51324,On Time
51329,dYUooN,BNK,51325,On Time
51330,ZSQKk4,RRK,51326,Delayed
51331,dduifv,OZP,51327,Delayed
51332,NjCjwh,AXS,51328,Cancelled
51333,OtXmWo,TYF,51329,Cancelled
51334,1ZZt6R,BHR,51330,Delayed
51335,AOneMK,PBH,51331,Cancelled
51336,b8uuYt,NBX,51332,On Time
51337,JpHTcM,KRA,51333,Cancelled
51338,eM3Sf1,ENY,51334,On Time
51339,OkQbZA,PDS,51335,Delayed
51340,8Ac07l,MCL,51336,Cancelled
51341,7T5DYB,EIY,51337,Cancelled
51342,vcarzi,PAU,51338,Cancelled
51343,UOkhhg,FMH,51339,On Time
51344,sMjvvn,BRQ,51340,Delayed
51345,6UZJOz,KOC,51341,On Time
51346,Qb8qoi,YQV,51342,Delayed
51347,AxRD63,BCG,51343,Delayed
51348,UQW6Lk,LUK,51344,Cancelled
51349,Lxxbrg,PBV,51345,Cancelled
51350,z4ij7Y,HUC,51346,Delayed
51351,BIlAfr,TLL,51347,Cancelled
51352,qU2LMd,AHS,51348,Delayed
51353,hpKYPd,BSF,51349,Cancelled
51354,TFlTyu,BMC,51350,Cancelled
51355,dedm3x,DOS,51351,Cancelled
51356,ccdDnb,TRN,51352,Cancelled
51357,ZAOM6V,TIR,51353,On Time
51358,Wanxi4,OKD,51354,Cancelled
51359,c2XXLF,IXC,51355,Delayed
51360,Pmit8g,CHP,51356,Delayed
51361,kZVwYI,PRP,51357,On Time
51362,HoU2nD,PBJ,51358,Delayed
51363,KI54W7,BUT,51359,Delayed
51364,ut1bHR,LWB,51360,Cancelled
51365,mBhJxw,RDS,51361,On Time
51366,ZjaUmR,HDG,51362,On Time
51367,ybwp9s,NQI,51363,On Time
51368,75nGuZ,PUK,51364,On Time
51369,uLJPnl,PEW,51365,Delayed
51370,5qcNk4,TKG,51366,Cancelled
51371,XntRc8,MMO,51367,Delayed
51372,1teX4a,WET,51368,Delayed
51373,f22FXN,EMD,51369,Cancelled
51374,562MP1,ZKP,51370,On Time
51375,qhRNaF,SQJ,51371,Cancelled
51376,n66MMV,AGX,51372,Delayed
51377,BEq7rA,LOD,51373,Cancelled
51378,oDNIYh,OUZ,51374,Delayed
51379,X7Ofrs,CBJ,51375,Delayed
51380,fF95be,SFD,51376,On Time
51381,PXFF49,DHD,51377,On Time
51382,LtmfgI,CEU,51378,Cancelled
51383,5Nfxcg,NSK,51379,Cancelled
51384,APY0dY,EWR,51380,On Time
51385,8vkVz7,TSI,51381,Delayed
51386,HNMX0P,SDL,51382,Delayed
51387,2orc84,CCM,51383,Cancelled
51388,3k2JGT,REG,51384,On Time
51389,uVYmMo,ITR,51385,Delayed
51390,rtZDvL,DQM,51386,Cancelled
51391,lLkRfq,SDF,51387,On Time
51392,XvvIBF,LBX,51388,Delayed
51393,3Llb1f,XTO,51389,On Time
51394,ubSnau,HMN,51390,On Time
51395,ey9toc,YPY,51391,On Time
51396,BiXnTI,TSZ,51392,Cancelled
51397,KMzL9W,VLG,51393,On Time
51398,lku60L,WMP,51394,On Time
51399,fl3LYX,ROS,51395,On Time
51400,L7zjNS,TGC,51396,On Time
51401,4jAq2V,LFB,51397,Cancelled
51402,IZOZHV,VAI,51398,On Time
51403,tMPIgG,BUV,51399,Delayed
51404,a5yeuZ,RYO,51400,Delayed
51405,bKlYpP,GRG,51401,Delayed
51406,QKHEDh,ICK,51402,On Time
51407,ig1Ibt,CIU,51403,Cancelled
51408,marnl0,FDE,51404,Delayed
51409,DBaxL4,XFW,51405,Delayed
51410,Bm1HS1,YDC,51406,On Time
51411,CSVCCg,UET,51407,Cancelled
51412,fQijMP,MHQ,51408,Cancelled
51413,ffuotU,PPM,51409,Cancelled
51414,nclOQZ,BOZ,51410,On Time
51415,TRHH6e,ACA,51411,Delayed
51416,GOJPzM,FUO,51412,On Time
51417,PSRbqL,DLG,51413,On Time
51418,7KA79P,OSZ,51414,Cancelled
51419,HXGcwY,LDY,51415,Cancelled
51420,cs0svh,KCM,51416,Cancelled
51421,GAsY48,NWI,51417,Delayed
51422,bs0eSG,0,51418,Delayed
51423,SHjSza,BJU,51419,Delayed
51424,vgBrB1,YGQ,51420,Delayed
51425,Pd3XCG,BOM,51421,On Time
51426,0trTjg,NRI,51422,On Time
51427,0MfDFF,WCR,51423,Delayed
51428,9n0VCY,BHG,51424,Delayed
51429,wdBIzs,JMK,51425,Delayed
51430,93dBm5,DWN,51426,On Time
51431,z4uKVq,BRE,51427,Cancelled
51432,54inqk,ZGM,51428,Delayed
51433,n8egTF,EWO,51429,Cancelled
51434,BW3YRP,AGL,51430,Cancelled
51435,W3U9So,EMO,51431,On Time
51436,5xEE3p,CBR,51432,Delayed
51437,2WoK8L,COB,51433,Cancelled
51438,mCV6g0,UII,51434,Cancelled
51439,1EfcUK,JNA,51435,On Time
51440,huiF0z,ZJI,51436,On Time
51441,44OLjy,SUM,51437,Cancelled
51442,ecMdPz,GXQ,51438,Delayed
51443,ECn9wF,GCK,51439,On Time
51444,Hfphwh,GUT,51440,Delayed
51445,334dRE,WMO,51441,On Time
51446,1dPQ1V,SHI,51442,Cancelled
51447,hmrIYy,ELW,51443,On Time
51448,GEuobX,KAU,51444,On Time
51449,P9Rl8k,RSX,51445,On Time
51450,4W6Iwh,0,51446,On Time
51451,TvqhL7,YEH,51447,On Time
51452,GxY3Uz,PRK,51448,On Time
51453,9kYjad,UAH,51449,On Time
51454,NTSwQd,STR,51450,On Time
51455,M4DFPI,MAO,51451,Delayed
51456,PimTCJ,YFL,51452,Cancelled
51457,EQMOvM,GUP,51453,Delayed
51458,EqSqwi,FRC,51454,On Time
51459,XPiLrd,FHU,51455,Delayed
51460,uGpvGx,JIK,51456,Delayed
51461,esX6wB,SGR,51457,On Time
51462,l1AMcE,LOZ,51458,On Time
51463,xnQDMr,SJK,51459,On Time
51464,AtWXKu,PJG,51460,Delayed
51465,hyOmSS,MJA,51461,On Time
51466,5ErWMa,DVL,51462,Cancelled
51467,xgBCDN,YSD,51463,Delayed
51468,fSWRV1,YZS,51464,On Time
51469,stn7ue,YUT,51465,On Time
51470,Ny5X5n,0,51466,Cancelled
51471,XNxod8,NYI,51467,Delayed
51472,xQ7mUD,CBY,51468,Delayed
51473,4weh0B,SDP,51469,On Time
51474,Zbs9Fg,CMO,51470,Cancelled
51475,yVSqCQ,CHM,51471,Delayed
51476,6GNHN7,QRO,51472,On Time
51477,wjfa59,CTL,51473,Cancelled
51478,rB0cAV,GDL,51474,On Time
51479,J8fB36,FLS,51475,On Time
51480,PgRW59,TJK,51476,Delayed
51481,jM4Tk1,QRW,51477,Cancelled
51482,bNyyfn,SBE,51478,Cancelled
51483,mV2N7B,GOA,51479,Cancelled
51484,YRKI9t,MTL,51480,On Time
51485,zzmvXb,TBU,51481,Delayed
51486,itAHpj,PYY,51482,Delayed
51487,kTNwJW,DBT,51483,Delayed
51488,klf1Z6,0,51484,Cancelled
51489,zF65qK,CAU,51485,Delayed
51490,z6DdvO,NUI,51486,Delayed
51491,N9uBS9,USI,51487,Delayed
51492,JiAWRQ,ZBY,51488,On Time
51493,twD4wV,MSV,51489,Delayed
51494,9LK329,ZAA,51490,Delayed
51495,uiKCSS,HIB,51491,On Time
51496,JOKV16,BDI,51492,On Time
51497,3loyqP,BCK,51493,On Time
51498,Swkl8m,PIH,51494,Delayed
51499,GfkmV1,MVT,51495,On Time
51500,AMtFLB,NTD,51496,Cancelled
51501,5pwrXd,FDK,51497,Delayed
51502,9RoIUj,ADU,51498,On Time
51503,g5371m,OGD,51499,Cancelled
51504,LPrDfs,LLF,51500,Cancelled
51505,cSB31G,GBD,51501,On Time
51506,cU2qu4,BAD,51502,Delayed
51507,agN6Mh,AGV,51503,Cancelled
51508,aej8Xv,LLW,51504,Cancelled
51509,cGYMzo,AAB,51505,On Time
51510,LvxMPC,AAO,51506,Cancelled
51511,C76Q4a,VAI,51507,Delayed
51512,HOfFrF,WTS,51508,Cancelled
51513,mlsMOi,BCT,51509,On Time
51514,0AIzlz,OVG,51510,On Time
51515,FCqBUl,RBM,51511,Cancelled
51516,i1NQcD,JLA,51512,On Time
51517,GeJ1G9,ENW,51513,Cancelled
51518,T6QhR3,ODC,51514,Cancelled
51519,LrNNGE,BOU,51515,Cancelled
51520,61FBRc,FCS,51516,On Time
51521,FX2HRv,BR-,51517,On Time
51522,Q2Wh8b,REN,51518,Cancelled
51523,zy2wTQ,TRJ,51519,Cancelled
51524,qMg5L7,LTP,51520,On Time
51525,adll8b,LEB,51521,Delayed
51526,YcT6pn,SKX,51522,On Time
51527,3alUEd,SSC,51523,Delayed
51528,8doADK,SPF,51524,On Time
51529,A11k48,MJN,51525,Cancelled
51530,MfarfE,CHO,51526,On Time
51531,Lzqa6X,GMA,51527,Delayed
51532,nRcIWc,HNC,51528,Delayed
51533,xe8Qrj,GLN,51529,Delayed
51534,lAZNg9,UAL,51530,Cancelled
51535,zDOTGC,BFG,51531,Cancelled
51536,1dO0p4,FUN,51532,Delayed
51537,rCLNIH,BOF,51533,On Time
51538,DrCvKE,RVE,51534,Delayed
51539,ANUMdS,PTU,51535,Cancelled
51540,l0VCz9,MFA,51536,Delayed
51541,Jl4hIW,PNB,51537,On Time
51542,aDgQjo,SSV,51538,Delayed
51543,wsf001,KKZ,51539,On Time
51544,yiE2Y8,BCO,51540,On Time
51545,5hRfNy,YTE,51541,Cancelled
51546,ywhCTI,ELE,51542,Cancelled
51547,IO25g0,YAS,51543,On Time
51548,JL7n4Q,KLF,51544,Delayed
51549,fD7Bwc,HET,51545,Delayed
51550,6DeOSi,AHT,51546,Cancelled
51551,HppD83,BEH,51547,Cancelled
51552,aGIrA4,MIV,51548,On Time
51553,gMRpyM,KNT,51549,On Time
51554,pXlrcZ,SCC,51550,Delayed
51555,n9t7uV,GWL,51551,Delayed
51556,R0KCZG,CJF,51552,Delayed
51557,IbkbN0,OMM,51553,Delayed
51558,RTAdRr,TNU,51554,Delayed
51559,QuvNz4,BNS,51555,Cancelled
51560,mKXp1t,HTZ,51556,Delayed
51561,w2QjGK,TIQ,51557,Cancelled
51562,tNz8w6,ADT,51558,On Time
51563,o3tLC2,TBP,51559,Delayed
51564,V0EabK,ELX,51560,On Time
51565,DxPAJ3,TSU,51561,On Time
51566,exPXuL,OIM,51562,On Time
51567,R19za8,OLC,51563,Cancelled
51568,3jcmmK,KJI,51564,Delayed
51569,zwqUM6,CLU,51565,On Time
51570,IeCYAK,HZL,51566,Cancelled
51571,PMW2Ig,UNT,51567,Cancelled
51572,LInEdh,CHZ,51568,Cancelled
51573,zoWS0D,MMU,51569,Delayed
51574,f6zyNf,LFM,51570,On Time
51575,bOjuzI,BDQ,51571,On Time
51576,KDcLwL,DED,51572,Delayed
51577,36Oh4t,SNW,51573,On Time
51578,5RaagL,YOG,51574,Cancelled
51579,FncbVQ,BTF,51575,On Time
51580,XBbFIW,BGV,51576,On Time
51581,yCE6Em,QRO,51577,Delayed
51582,7zTRum,CDD,51578,Cancelled
51583,EYGtwE,SLK,51579,On Time
51584,MPCBpp,YCE,51580,Delayed
51585,GAKXUs,MNG,51581,Delayed
51586,k10dtb,LZA,51582,Cancelled
51587,EN8PKm,BIL,51583,Delayed
51588,C1mmtM,CUD,51584,Cancelled
51589,FATsDL,QUG,51585,Delayed
51590,Q72Qta,HSP,51586,On Time
51591,PrnaVK,MKY,51587,Cancelled
51592,zqB0q0,ANB,51588,Cancelled
51593,LpUNMk,UTM,51589,On Time
51594,yrBgZ6,CAL,51590,On Time
51595,nqkTFv,LMM,51591,On Time
51596,m2X4QX,MUD,51592,Delayed
51597,EI06PN,MNA,51593,Cancelled
51598,paJbaA,ATY,51594,On Time
51599,S4Bo4e,PYB,51595,Delayed
51600,xPh5mw,SPS,51596,Delayed
51601,we913z,YMU,51597,Delayed
51602,pHbgag,QGP,51598,Delayed
51603,jIFgzu,DEH,51599,On Time
51604,KFiELt,PRZ,51600,On Time
51605,GIy5Fz,TMA,51601,Cancelled
51606,LE7wlk,VAO,51602,On Time
51607,QsAT6j,DZO,51603,On Time
51608,FE10Ve,MZC,51604,Cancelled
51609,j3F0dv,KIN,51605,On Time
51610,Kq1D97,NPU,51606,Delayed
51611,ChhMmN,AKT,51607,Delayed
51612,6qjxSG,HOM,51608,Delayed
51613,5TFJtG,HEI,51609,Cancelled
51614,tDdGBF,YVB,51610,Cancelled
51615,EBbgPz,BFS,51611,Cancelled
51616,d0CZ3Q,VAH,51612,Delayed
51617,zsCXlX,CZU,51613,Delayed
51618,aD1gjo,QSA,51614,Delayed
51619,D3Ga9R,LKV,51615,Cancelled
51620,EjUHON,LWR,51616,Delayed
51621,TYQs3h,CNB,51617,Cancelled
51622,t9NcqJ,MAY,51618,Delayed
51623,GinJ1Z,ZJI,51619,On Time
51624,tKO8yb,UMC,51620,Cancelled
51625,sZtqRt,LOT,51621,On Time
51626,wRZB9a,JON,51622,Cancelled
51627,V2D7Cv,MHB,51623,Delayed
51628,9nRS3l,NRN,51624,On Time
51629,pT1NqZ,NGS,51625,Delayed
51630,Ak343d,CEK,51626,Delayed
51631,BDp7B2,LAK,51627,Delayed
51632,GdCLvO,APY,51628,On Time
51633,PjvmMM,WWK,51629,On Time
51634,JuZ0vf,IPL,51630,On Time
51635,Tu9U8r,GVX,51631,Delayed
51636,btmQrw,RVD,51632,Delayed
51637,4MVJ5v,CXF,51633,Cancelled
51638,pVVcpA,DOO,51634,Cancelled
51639,oSDqsH,HWD,51635,On Time
51640,ZOSxci,XDJ,51636,Delayed
51641,OPlu1n,LBS,51637,On Time
51642,muoNIA,LHI,51638,Delayed
51643,jxVtwe,GLL,51639,Cancelled
51644,5rDgbP,SZA,51640,Delayed
51645,0PXfon,YCB,51641,On Time
51646,zo3Qgt,AFT,51642,Cancelled
51647,vw9nh8,LYC,51643,Delayed
51648,T2UBH0,TNR,51644,On Time
51649,PKqIiv,QMH,51645,On Time
51650,z0Dz4b,LXS,51646,On Time
51651,w8WkWk,MYI,51647,On Time
51652,kFWdFe,AGQ,51648,Delayed
51653,jqUkve,OKH,51649,On Time
51654,KSZH5A,ELM,51650,Delayed
51655,mZc7PX,HCA,51651,On Time
51656,KO9HGN,UYU,51652,Delayed
51657,CDXO2V,VAG,51653,On Time
51658,tC4NXu,JIM,51654,Delayed
51659,cjLnLM,YXJ,51655,Delayed
51660,HIMiYW,TTE,51656,Delayed
51661,m5lHEC,BED,51657,Delayed
51662,4IEVBI,KUU,51658,Delayed
51663,xmDyiH,MAZ,51659,Cancelled
51664,yEW1f9,VNS,51660,Cancelled
51665,QSWMHr,THK,51661,Cancelled
51666,O9HjZM,XYE,51662,Delayed
51667,FPbqDF,PCS,51663,Cancelled
51668,3GLHqw,CTN,51664,On Time
51669,vY682t,SCH,51665,Delayed
51670,UojcLM,FKJ,51666,On Time
51671,ueRVar,AYM,51667,Cancelled
51672,G6o2BB,MNY,51668,Delayed
51673,9lQ5Kw,KMF,51669,Delayed
51674,ESygH5,SAK,51670,Delayed
51675,YORs5r,FLY,51671,On Time
51676,S0L33E,MOM,51672,On Time
51677,94ANpj,NBG,51673,On Time
51678,0enEQe,NDG,51674,Delayed
51679,cqu6ez,TCS,51675,Cancelled
51680,eET6xs,ROA,51676,Delayed
51681,nlRj4o,VGT,51677,On Time
51682,ZTylED,YND,51678,On Time
51683,Y2ucZj,RMN,51679,On Time
51684,BYJk2v,CHN,51680,On Time
51685,wH2zbY,TOS,51681,Delayed
51686,Frn8o4,EGP,51682,Cancelled
51687,2rCFCD,HGO,51683,Cancelled
51688,CeNt89,GDJ,51684,Cancelled
51689,ETD9xI,VKS,51685,Cancelled
51690,yBrRO7,TRH,51686,Delayed
51691,NYwVgL,WMA,51687,On Time
51692,EhOpW4,SVB,51688,Delayed
51693,BjmITW,FSK,51689,On Time
51694,8gkhpn,ACX,51690,Cancelled
51695,wMu4zI,ZXT,51691,Cancelled
51696,OaQYu8,KOM,51692,Delayed
51697,CL3JiR,VAS,51693,Cancelled
51698,raRiTs,VRN,51694,Cancelled
51699,ht2Uxr,VNX,51695,On Time
51700,8of3Aj,BMK,51696,Delayed
51701,oOg9TS,CLW,51697,Delayed
51702,ppVhaV,KSB,51698,On Time
51703,kVWWxb,EDA,51699,On Time
51704,girApL,OTI,51700,Cancelled
51705,GBjfSX,TLJ,51701,Cancelled
51706,fflGQp,OLA,51702,On Time
51707,5Svmod,VGS,51703,Cancelled
51708,abBolU,ZRZ,51704,Cancelled
51709,Iht7ZQ,JUJ,51705,Delayed
51710,ZMagxj,GSL,51706,Cancelled
51711,GDLCIP,DDM,51707,On Time
51712,ofgSfs,YHS,51708,Delayed
51713,1JCCbw,SOT,51709,Delayed
51714,qMgzjj,0,51710,Cancelled
51715,oNtZ3E,DCU,51711,Cancelled
51716,j9kR6p,SBJ,51712,Cancelled
51717,Wq3cya,LDV,51713,Cancelled
51718,fSzCEB,MMO,51714,Cancelled
51719,MoZfRt,DYU,51715,On Time
51720,b4TyWv,MFB,51716,On Time
51721,c136CB,PYY,51717,Delayed
51722,SRpX25,QAC,51718,Delayed
51723,wq8z9q,ECH,51719,Delayed
51724,wjhuup,KHA,51720,Delayed
51725,voWu3h,YUS,51721,Cancelled
51726,Q7Fubp,CIW,51722,On Time
51727,vcA1up,KSF,51723,On Time
51728,Sp6pTK,MPB,51724,Delayed
51729,FU55Q7,YWN,51725,Cancelled
51730,V9jGJ2,MAU,51726,On Time
51731,RhYhHK,ASK,51727,Delayed
51732,glpfJF,AGJ,51728,Cancelled
51733,EeMV6z,TFS,51729,Cancelled
51734,qmUzID,LEL,51730,On Time
51735,7xrHmw,BWT,51731,Cancelled
51736,7Rx40O,PZU,51732,Delayed
51737,tuNmWg,AMP,51733,On Time
51738,vX6ts9,OHT,51734,Delayed
51739,bMP8vG,MGU,51735,On Time
51740,LGrU0M,MDS,51736,Cancelled
51741,lTiarB,DNS,51737,Cancelled
51742,Y4ctOk,MDO,51738,Delayed
51743,MFii6t,PIE,51739,On Time
51744,v7nNgo,ANV,51740,Delayed
51745,jzApEs,SSL,51741,Cancelled
51746,zU62Vg,BGD,51742,Cancelled
51747,60ZnXZ,GDV,51743,Delayed
51748,Xb5Yhr,MKN,51744,On Time
51749,mHE3gy,IPG,51745,On Time
51750,4etUUs,0,51746,On Time
51751,qQVJ1i,SQR,51747,Cancelled
51752,rqpgUm,MXM,51748,Cancelled
51753,UvsoLY,EJT,51749,Delayed
51754,ApPMYd,NMB,51750,On Time
51755,duowTk,CTL,51751,Cancelled
51756,PzDCHA,UNA,51752,Cancelled
51757,Rknjfm,PVK,51753,Cancelled
51758,I2RMxf,UBS,51754,On Time
51759,rkQPjd,PTB,51755,Cancelled
51760,hiZaQZ,YCA,51756,Cancelled
51761,Q6zdVL,KYI,51757,Cancelled
51762,7OqDzD,TIB,51758,On Time
51763,y4O1zO,CSE,51759,On Time
51764,pxBkQi,NIX,51760,Delayed
51765,AR2FE1,ZGU,51761,On Time
51766,nLDLKA,YZP,51762,Cancelled
51767,AnO3lR,OZG,51763,On Time
51768,gVVc9w,AHI,51764,Cancelled
51769,XLvtoy,BFG,51765,Delayed
51770,QXPmLH,ANS,51766,Cancelled
51771,Sey8Ur,AVO,51767,Delayed
51772,X6HTqB,RMS,51768,Delayed
51773,lo8uwM,MSW,51769,Cancelled
51774,MXSOQD,SJR,51770,On Time
51775,HlXjRG,BOR,51771,Cancelled
51776,QJPfdy,GNB,51772,Cancelled
51777,K9oQ7G,NAJ,51773,Cancelled
51778,ZyGpxT,UEL,51774,Cancelled
51779,93xIae,DLD,51775,On Time
51780,fn22Mu,MRH,51776,On Time
51781,E09p37,CAP,51777,Cancelled
51782,YOcNz6,SOK,51778,Delayed
51783,cUwBFj,KSO,51779,On Time
51784,c4P52v,EWB,51780,On Time
51785,7NU2vJ,CLR,51781,On Time
51786,VGLECi,KUU,51782,Delayed
51787,NHiRZl,XBO,51783,On Time
51788,bfhXsA,FUN,51784,On Time
