KBD,Kimberley Downs Airport,Australia,Oceania
NEG,Negril Airport,Jamaica,North America
AAD,Adado Airport,Somalia,Africa
HVN,Tweed New Haven Airport,United States,North America
SYF,Silva Bay Seaplane Base,Canada,North America
AER,Sochi International Airport,Russian Federation,Europe
SBP,San Luis County Regional Airport,United States,North America
MLP,Malabang Airport,Philippines,Asia
LRT,Lorient South Brittany (Bretagne Sud) Airport,France,Europe
BXZ,Bunsil Airport,Papua New Guinea,Oceania
YXR,Earlton (Timiskaming Regional) Airport,Canada,North America
COQ,Choibalsan Airport,Mongolia,Asia
YOE,Donnelly Airport,Canada,North America
TSM,Taos Regional Airport,United States,North America
TEV,Teruel Airport,Spain,Europe
MWO,Middletown Regional Airport,United States,North America
EBD,El Obeid Airport,Sudan,Africa
ROW,Roswell International Air Center Airport,United States,North America
WPA,Cabo 1° Juan Román Airport,Chile,South America
SFI,Safi Airport,Morocco,Africa
KSJ,Kasos Airport,Greece,Europe
COD,Yellowstone Regional Airport,United States,North America
KTE,Kerteh Airport,Malaysia,Asia
PBJ,Tavie Airport,Vanuatu,Oceania
ILA,Illaga Airport,Indonesia,Asia
YPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Canada,North America
SRN,Strahan Airport,Australia,Oceania
QOA,Mococa Airport,Brazil,South America
BFV,Buri Ram Airport,Thailand,Asia
ODW,AJ Eisenberg Airport,United States,North America
ICK,Nieuw Nickerie Airport,Suriname,South America
BPH,Bislig Airport,Philippines,Asia
SJS,San José De Chiquitos Airport,Bolivia,South America
KHI,Jinnah International Airport,Pakistan,Asia
CWC,Chernivtsi International Airport,Ukraine,Europe
FAF,Felker Army Air Field,United States,North America
CRY,Carlton Hill Airport,Australia,Oceania
MHB,Mechanics Bay Heliport,New Zealand,Oceania
UCB,Ulanqab Jining Airport,China,Asia
CIW,Canouan Airport,Saint Vincent and the Grenadines,North America
DBO,Dubbo City Regional Airport,Australia,Oceania
ESM,General Rivadeneira Airport,Ecuador,South America
GAJ,Yamagata Airport,Japan,Asia
PVW,Hale County Airport,United States,North America
QRO,Querétaro Intercontinental Airport,Mexico,North America
CBI,Cape Barren Island Airport,Australia,Oceania
NUB,Numbulwar Airport,Australia,Oceania
TPR,Tom Price Airport,Australia,Oceania
SUH,Sur Airport,Oman,Asia
YFG,Fontanges Airport,Canada,North America
RUH,King Khaled International Airport,Saudi Arabia,Asia
OMA,Eppley Airfield,United States,North America
UDA,Undara Airport,Australia,Oceania
FLD,Fond du Lac County Airport,United States,North America
HHI,Wheeler Army Airfield,United States,North America
GLG,Glengyle Airport,Australia,Oceania
KKO,Kaikohe Airport,New Zealand,Oceania
RWL,Rawlins Municipal Airport/Harvey Field,United States,North America
ZYI,Zunyi Xinzhou Airport,China,Asia
UTG,Quthing Airport,Lesotho,Africa
BNI,Benin Airport,Nigeria,Africa
OYO,Tres Arroyos Airport,Argentina,South America
KUA,Kuantan Airport,Malaysia,Asia
PBD,Porbandar Airport,India,Asia
HOV,Ørsta-Volda Airport,Norway,Europe
ERV,Kerrville Municipal Louis Schreiner Field,United States,North America
KVE,Kitava Airport,Papua New Guinea,Oceania
SFX,Macagua Airport,Venezuela,South America
YWS,Whistler/Green Lake Water Aerodrome,Canada,North America
PXL,Polacca Airport,United States,North America
RPV,Roper Valley Airport,Australia,Oceania
JSH,Sitia Airport,Greece,Europe
IHC,Inhaca Airport,Mozambique,Africa
ADX,RAF Leuchars,United Kingdom,Europe
MFD,Mansfield Lahm Regional Airport,United States,North America
PHP,Philip Airport,United States,North America
RQO,El Reno Regional Airport,United States,North America
DGL,Douglas Municipal Airport,United States,North America
RHG,Ruhengeri Airport,Rwanda,Africa
HKD,Hakodate Airport,Japan,Asia
DKA,Katsina Airport,Nigeria,Africa
PMH,Greater Portsmouth Regional Airport,United States,North America
NGL,Ngala Airport,South Africa,Africa
JLN,Joplin Regional Airport,United States,North America
HSM,Horsham Airport,Australia,Oceania
SMD,Smith Field,United States,North America
TOM,Timbuktu Airport,Mali,Africa
YSH,Smiths Falls-Montague (Russ Beach) Airport,Canada,North America
SGC,Surgut Airport,Russian Federation,Asia
ZVK,Savannakhet Airport,Lao People's Democratic Republic,Asia
VDY,Vijayanagar Aerodrome (JSW),India,Asia
CZB,Carlos Ruhl Airport,Brazil,South America
CBN,Penggung Airport,Indonesia,Asia
NOP,Sinop Airport,Turkey,Asia
YXC,Cranbrook/Canadian Rockies International Airport,Canada,North America
YES,Yasouj Airport,Iran,Asia
YST,St. Theresa Point Airport,Canada,North America
BCF,Bouca Airport,Central African Republic,Africa
LIR,Daniel Oduber Quiros International Airport,Costa Rica,North America
YKT,Klemtu Water Aerodrome,Canada,North America
PTY,Tocumen International Airport,Panama,North America
HPY,Baytown Airport,United States,North America
ELZ,Wellsville Municipal Arpt,United States,North America
RND,Randolph Air Force Base,United States,North America
KVA,Alexander the Great International Airport,Greece,Europe
HDD,Hyderabad Airport,Pakistan,Asia
SGQ,Sanggata/Sangkimah Airport,Indonesia,Asia
SCX,Salina Cruz Naval Air Station,Mexico,North America
SJH,San Juan Del César Airport,Colombia,South America
VNT,Ventspils International Airport,Latvia,Europe
SVT,Savuti Airport,Botswana,Africa
MYK,May Creek Airport,United States,North America
HNC,Billy Mitchell Airport,United States,North America
CGH,Congonhas Airport,Brazil,South America
ROO,Maestro Marinho Franco Airport,Brazil,South America
THN,Trollhättan-Vänersborg Airport,Sweden,Europe
KAB,Kariba International Airport,Zimbabwe,Africa
UIP,Quimper-Cornouaille Airport,France,Europe
REA,Reao Airport,French Polynesia,Oceania
ROH,Robinhood Airport,Australia,Oceania
YUJ,Lady Franklin Point Airport,Canada,North America
ING,Lago Argentino Airport,Argentina,South America
VMU,Baimuru Airport,Papua New Guinea,Oceania
KBC,Birch Creek Airport,United States,North America
RAP,Rapid City Regional Airport,United States,North America
DRV,Dharavandhoo Airport,Maldives,Asia
GAE,Gabès Matmata International Airport,Tunisia,Africa
GPL,Guapiles Airport,Costa Rica,North America
SVG,Stavanger Airport Sola,Norway,Europe
IGS,Ingolstadt Manching Airport,Germany,Europe
MBW,Melbourne Moorabbin Airport,Australia,Oceania
ODE,Odense Airport,Denmark,Europe
SIT,Sitka Rocky Gutierrez Airport,United States,North America
TOR,Torrington Municipal Airport,United States,North America
BBR,Baillif Airport,Guadeloupe,North America
MJW,Mahenye Airport,Zimbabwe,Africa
BKC,Buckland Airport,United States,North America
VPN,Vopnafjörður Airport,Iceland,Europe
ESR,Ricardo García Posada Airport,Chile,South America
BUQ,Joshua Mqabuko Nkomo International Airport,Zimbabwe,Africa
RML,Colombo Ratmalana Airport,Sri Lanka,Asia
ULQ,Heriberto Gíl Martínez Airport,Colombia,South America
AAE,Rabah Bitat Airport,Algeria,Africa
BCJ,Baca Grande Airfield,United States,North America
OYP,Saint-Georges-de-l'Oyapock Airport,French Guiana,South America
BWG,Bowling Green Warren County Regional Airport,United States,North America
TFF,Tefé Airport,Brazil,South America
AAT,Altay Air Base,China,Asia
MVW,Skagit Regional Airport,United States,North America
NYM,Nadym Airport,Russian Federation,Asia
JHB,Senai International Airport,Malaysia,Asia
DRJ,Drietabbetje Airport,Suriname,South America
JAL,El Lencero Airport,Mexico,North America
MGI,Matagorda Island Air Force Base,United States,North America
HLM,Park Township Airport,United States,North America
PPF,Tri-City Airport,United States,North America
CNV,Sócrates Rezende Airport,Brazil,South America
BQK,Brunswick Golden Isles Airport,United States,North America
FWA,Fort Wayne International Airport,United States,North America
KAQ,Kamulai Airport,Papua New Guinea,Oceania
DUM,Pinang Kampai Airport,Indonesia,Asia
SYO,Shonai Airport,Japan,Asia
TOL,Toledo Express Airport,United States,North America
SIR,Sion Airport,Switzerland,Europe
CAA,Catacamas Airport,Honduras,North America
KHG,Kashgar Airport,China,Asia
TIU,Timaru Airport,New Zealand,Oceania
GEO,Cheddi Jagan International Airport,Guyana,South America
GYA,Capitán de Av. Emilio Beltrán Airport,Bolivia,South America
RER,Retalhuleu Airport,Guatemala,North America
TML,Tamale Airport,Ghana,Africa
OPO,Francisco de Sá Carneiro Airport,Portugal,Europe
SZZ,Szczecin-Goleniów Solidarność Airport,Poland,Europe
OZH,Zaporizhzhia International Airport,Ukraine,Europe
BWF,Barrow Walney Island Airport,United Kingdom,Europe
GSP,Greenville Spartanburg International Airport,United States,North America
PEI,Matecaña International Airport,Colombia,South America
AFL,Piloto Osvaldo Marques Dias Airport,Brazil,South America
PVC,Provincetown Municipal Airport,United States,North America
FTW,Fort Worth Meacham International Airport,United States,North America
LOC,Lock Airport,Australia,Oceania
NLE,Jerry Tyler Memorial Airport,United States,North America
ASO,Asosa Airport,Ethiopia,Africa
LPJ,Armando Schwarck Airport,Venezuela,South America
DTE,Daet Airport,Philippines,Asia
SBX,Shelby Airport,United States,North America
RKI,Rokot Airport,Indonesia,Asia
YIO,Pond Inlet Airport,Canada,North America
WIO,Wilcannia Airport,Australia,Oceania
NGU,Norfolk Naval Station (Chambers Field),United States,North America
NTU,Oceana Naval Air Station,United States,North America
IKO,Nikolski Air Station,United States,North America
YOG,Ogoki Post Airport,Canada,North America
FRM,Fairmont Municipal Airport,United States,North America
VAW,Vardø Airport,Norway,Europe
LXS,Limnos Airport,Greece,Europe
ZAA,Alice Arm/Silver City Seaplane Base,Canada,North America
IZO,Izumo Airport,Japan,Asia
USR,Ust-Nera Airport,Russian Federation,Europe
HDB,Heidelberg Army Helicopter Base,Germany,Europe
PMI,Palma De Mallorca Airport,Spain,Europe
VMI,Dr Juan Plate Airport,Paraguay,South America
GBH,Galbraith Lake Airport,United States,North America
CZH,Corozal Municipal Airport,Belize,North America
GXX,Yagoua Airport,Cameroon,Africa
DEZ,Deir ez-Zor Air Base,Syrian Arab Republic,Asia
GAY,Gaya Airport,India,Asia
NNT,Nan Airport,Thailand,Asia
BMZ,Bamu Airport,Papua New Guinea,Oceania
BUB,Cram Field,United States,North America
PIX,Pico Airport,Portugal,Europe
TKD,Takoradi Airport,Ghana,Africa
TNU,Newton Municipal Airport,United States,North America
ACE,Lanzarote Airport,Spain,Europe
NPU,San Pedro Airport,Colombia,South America
CPG,Carmen De Patagones Airport,Argentina,South America
MNY,Mono Airport,Solomon Islands,Oceania
TSW,Tsewi Airport,Papua New Guinea,Oceania
THW,Trincomalee Harbor Waterdrome,Sri Lanka,Asia
HMA,Khanty Mansiysk Airport,Russian Federation,Asia
ZMM,Zamora Airport,Mexico,North America
PEE,Bolshoye Savino Airport,Russian Federation,Europe
SIW,Sibisa Airport,Indonesia,Asia
SBT,Sabetta International Airport,Russian Federation,Europe
OZP,Moron Air Base,Spain,Europe
BZY,Bălți International Airport,Moldova,Europe
YLE,Whatì Airport,Canada,North America
SMZ,Stoelmanseiland Airport,Suriname,South America
PCA,Portage Creek Airport,United States,North America
YKH,Yingkou Lanqi Airport,China,Asia
DES,Desroches Airport,Seychelles,Africa
EJA,Yariguíes Airport,Colombia,South America
PFB,Lauro Kurtz Airport,Brazil,South America
KPF,Kondobol Airport,Papua New Guinea,Oceania
KCT,Koggala Airport,Sri Lanka,Asia
TSH,Tshikapa Airport,Congo,Africa
AXN,Chandler Field,United States,North America
UAE,Mount Aue Airport,Papua New Guinea,Oceania
CLD,Mc Clellan-Palomar Airport,United States,North America
KEZ,Kelani-Peliyagoda Seaplane Base,Sri Lanka,Asia
YMW,Maniwaki Airport,Canada,North America
WSD,Condron Army Air Field,United States,North America
ZJG,Jenpeg Airport,Canada,North America
MFH,Mesquite Airport,United States,North America
KAZ,Kao Airport,Indonesia,Asia
SCU,Antonio Maceo International Airport,Cuba,North America
ZTB,Tête-à-la-Baleine Airport,Canada,North America
ULU,Gulu Airport,Uganda,Africa
FRT,El Avellano Airport,Chile,South America
MRV,Mineralnyye Vody Airport,Russian Federation,Europe
XCH,Christmas Island Airport,Christmas Island,Asia
YTB,Hartley Bay Seaplane Base,Canada,North America
ZSS,Sassandra Airport,Côte d'Ivoire,Africa
CLG,Coalinga Airport,United States,North America
MCB,Mc Comb/Pike County Airport/John E Lewis Field,United States,North America
CWF,Chennault International Airport,United States,North America
POR,Pori Airport,Finland,Europe
BRO,Brownsville South Padre Island International Airport,United States,North America
PKW,Selebi Phikwe Airport,Botswana,Africa
MVF,Dix-Sept Rosado Airport,Brazil,South America
VGT,North Las Vegas Airport,United States,North America
HSK,Huesca/Pirineos Airport,Spain,Europe
RLO,Valle Del Conlara International Airport,Argentina,South America
LVD,Lime Village Airport,United States,North America
HTU,Hopetoun Airport,Australia,Oceania
VLA,Vandalia Municipal Airport,United States,North America
MCW,Mason City Municipal Airport,United States,North America
YQK,Kenora Airport,Canada,North America
RVA,Farafangana Airport,Madagascar,Africa
BDO,Husein Sastranegara International Airport,Indonesia,Asia
MSV,Sullivan County International Airport,United States,North America
BQN,Rafael Hernandez Airport,Puerto Rico,North America
HIE,Mount Washington Regional Airport,United States,North America
DTW,Detroit Metropolitan Wayne County Airport,United States,North America
ABM,Northern Peninsula Airport,Australia,Oceania
MOY,Monterrey Airport,Colombia,South America
SGE,Siegerland Airport,Germany,Europe
TBW,Donskoye Airport,Russian Federation,Europe
SKZ,Sukkur Airport,Pakistan,Asia
UES,Waukesha County Airport,United States,North America
MSY,Louis Armstrong New Orleans International Airport,United States,North America
YYT,St. John's International Airport,Canada,North America
NYI,Sunyani Airport,Ghana,Africa
SIL,Sila Airport,Papua New Guinea,Oceania
GLF,Golfito Airport,Costa Rica,North America
DMM,King Fahd International Airport,Saudi Arabia,Asia
REY,Reyes Airport,Bolivia,South America
MBD,Mmabatho International Airport,South Africa,Africa
VXO,Växjö Kronoberg Airport,Sweden,Europe
VVI,Viru Viru International Airport,Bolivia,South America
ORB,Örebro Airport,Sweden,Europe
BCZ,Milyakburra Airport,Australia,Oceania
RJA,Rajahmundry Airport,India,Asia
YBC,Baie Comeau Airport,Canada,North America
TPA,Tampa International Airport,United States,North America
BLR,Kempegowda International Airport,India,Asia
CMD,Cootamundra Airport,Australia,Oceania
IRU,Iranamadu Seaplane Base,Sri Lanka,Asia
LAH,Oesman Sadik Airport,Indonesia,Asia
EGP,Maverick County Memorial International Airport,United States,North America
TJS,Tanjung Harapan Airport,Indonesia,Asia
KSW,Kiryat Shmona Airport,Israel,Asia
YHD,Dryden Regional Airport,Canada,North America
AZL,Fazenda Tucunaré Airport,Brazil,South America
AGU,Jesús Terán Paredo International Airport,Mexico,North America
CPP,Coposa Airport,Chile,South America
KYZ,Kyzyl Airport,Russian Federation,Asia
KAE,Kake Seaplane Base,United States,North America
ZKG,Kegaska Airport,Canada,North America
ILE,Skylark Field,United States,North America
NUQ,Moffett Federal Airfield,United States,North America
PKX,Beijing Daxing International Airport,China,Asia
YPZ,Burns Lake Airport,Canada,North America
ABJ,Port Bouet Airport,Côte d'Ivoire,Africa
YNO,North Spirit Lake Airport,Canada,North America
JAI,Jaipur International Airport,India,Asia
FUB,Fulleborn Airport,Papua New Guinea,Oceania
UPN,Licenciado y General Ignacio Lopez Rayon Airport,Mexico,North America
AIG,Yalinga Airport,Central African Republic,Africa
KRS,Kristiansand Airport,Norway,Europe
SIS,Sishen Airport,South Africa,Africa
DPL,Dipolog Airport,Philippines,Asia
PCM,Playa del Carmen Airport,Mexico,North America
NDI,Namudi Airport,Papua New Guinea,Oceania
BGP,Bongo Airport,Gabon,Africa
LRH,La Rochelle-Île de Ré Airport,France,Europe
DJM,Djambala Airport,Congo,Africa
MKH,Mokhotlong Airport,Lesotho,Africa
HOB,Lea County Regional Airport,United States,North America
BJA,Soummam Airport,Algeria,Africa
CGM,Camiguin Airport,Philippines,Asia
CJC,El Loa Airport,Chile,South America
PDR,Presidente José Sarney Airport,Brazil,South America
YOS,Owen Sound / Billy Bishop Regional Airport,Canada,North America
GCA,Guacamayas Airport,Colombia,South America
MFV,Accomack County Airport,United States,North America
FFU,Futaleufú Airport,Chile,South America
RST,Rochester International Airport,United States,North America
PIO,Capitán FAP Renán Elías Olivera International Airport,Peru,South America
PPB,Presidente Prudente Airport,Brazil,South America
TWE,Taylor Airport,United States,North America
SOH,Solita Airport,Colombia,South America
LAF,Purdue University Airport,United States,North America
TOW,Toledo Airport,Brazil,South America
OIM,Oshima Airport,Japan,Asia
CVO,Corvallis Municipal Airport,United States,North America
BTA,Bertoua Airport,Cameroon,Africa
GUX,Guna Airport,India,Asia
CUJ,Culion Airport,Philippines,Asia
FLG,Flagstaff Pulliam Airport,United States,North America
SYQ,Tobias Bolanos International Airport,Costa Rica,North America
DEP,Daporijo Airport,India,Asia
CTF,Coatepeque Airport,Guatemala,North America
FBS,Friday Harbor Seaplane Base,United States,North America
ECG,Elizabeth City Regional Airport & Coast Guard Air Station,United States,North America
FYT,Faya Largeau Airport,Chad,Africa
MFP,Manners Creek Airport,Australia,Oceania
LSC,La Florida Airport,Chile,South America
AMF,Ama Airport,Papua New Guinea,Oceania
BHM,Birmingham-Shuttlesworth International Airport,United States,North America
UNE,Qacha's Nek Airport,Lesotho,Africa
RAG,Raglan Airfield,New Zealand,Oceania
TCH,Tchibanga Airport,Gabon,Africa
DJN,Delta Junction Airport,United States,North America
MZQ,Mkuze Airport,South Africa,Africa
JMB,Jamba Airport,Angola,Africa
IZA,Zona da Mata Regional Airport,Brazil,South America
KNS,King Island Airport,Australia,Oceania
GBR,Walter J. Koladza Airport,United States,North America
DRG,Deering Airport,United States,North America
GYR,Phoenix Goodyear Airport,United States,North America
BTO,Botopasi Airport,Suriname,South America
IXY,Kandla Airport,India,Asia
YIW,Yiwu Airport,China,Asia
USK,Usinsk Airport,Russian Federation,Europe
LMC,El Refugio/La Macarena Airport,Colombia,South America
SJL,São Gabriel da Cachoeira Airport,Brazil,South America
CAR,Caribou Municipal Airport,United States,North America
RIW,Riverton Regional Airport,United States,North America
TEZ,Tezpur Airport,India,Asia
END,Vance Air Force Base,United States,North America
ROC,Greater Rochester International Airport,United States,North America
XMP,Macmillan Pass Airport,Canada,North America
BDQ,Vadodara Airport,India,Asia
KWJ,Gwangju Airport,Korea,Asia
PAL,German Olano Air Base,Colombia,South America
CZK,Cascade Locks State Airport,United States,North America
EWK,Newton City-County Airport,United States,North America
LEX,Blue Grass Airport,United States,North America
OKT,Oktyabrskiy Airport,Russian Federation,Europe
TRV,Trivandrum International Airport,India,Asia
ISE,Süleyman Demirel International Airport,Turkey,Asia
LPG,La Plata Airport,Argentina,South America
CWS,Center Island Airport,United States,North America
OLJ,North West Santo Airport,Vanuatu,Oceania
IMB,Imbaimadai Airport,Guyana,South America
IMI,Ine Airport,Marshall Islands,Oceania
NRD,Norderney Airport,Germany,Europe
MKU,Makokou Airport,Gabon,Africa
GRB,Austin Straubel International Airport,United States,North America
DJA,Djougou Airport,Benin,Africa
IWK,Iwakuni Marine Corps Air Station,Japan,Asia
EML,Emmen Air Base,Switzerland,Europe
MVC,Monroe County Aeroplex Airport,United States,North America
DRY,Drysdale River Airport,Australia,Oceania
BOQ,Boku Airport,Papua New Guinea,Oceania
AJL,Lengpui Airport,India,Asia
HBE,Borg El Arab International Airport,Egypt,Africa
XLW,Lemwerder Airport,Germany,Europe
VDR,Villa Dolores Airport,Argentina,South America
SJT,San Angelo Regional Mathis Field,United States,North America
SJK,Professor Urbano Ernesto Stumpf Airport,Brazil,South America
CBU,Cottbus-Drewitz Airport,Germany,Europe
POT,Ken Jones Airport,Jamaica,North America
PON,Poptún Airport,Guatemala,North America
ESH,Shoreham Airport,United Kingdom,Europe
PTX,Pitalito Airport,Colombia,South America
PAT,Lok Nayak Jayaprakash Airport,India,Asia
BBD,Curtis Field,United States,North America
QMH,Oum el Bouaghi airport,Algeria,Africa
RCM,Richmond Airport,Australia,Oceania
RRS,Røros Airport,Norway,Europe
CMV,Coromandel Aerodrome,New Zealand,Oceania
BZI,Balıkesir Merkez Airport,Turkey,Asia
BHY,Beihai Airport,China,Asia
COY,Coolawanyah Airport,Australia,Oceania
AHD,Ardmore Downtown Executive Airport,United States,North America
GLA,Glasgow International Airport,United Kingdom,Europe
YYC,Calgary International Airport,Canada,North America
FLE,Fort Lee Army Airfield,United States,North America
YMD,Mould Bay Airport,Canada,North America
BQV,Bartlett Cove Seaplane Base,United States,North America
TRL,Terrell Municipal Airport,United States,North America
GHK,Gush Katif Airport,Palestine,Asia
USA,Concord-Padgett Regional Airport,United States,North America
IDY,Île d'Yeu Airport,France,Europe
SOU,Southampton Airport,United Kingdom,Europe
ILN,Wilmington Airpark,United States,North America
MXV,Mörön Airport,Mongolia,Asia
FOK,Francis S Gabreski Airport,United States,North America
CTS,New Chitose Airport,Japan,Asia
LBG,Paris-Le Bourget Airport,France,Europe
FLM,Filadelfia Airport,Paraguay,South America
CUB,Jim Hamilton L.B. Owens Airport,United States,North America
NUK,Nukutavake Airport,French Polynesia,Oceania
GKK,Kooddoo Airport,Maldives,Asia
NTI,Stenkol Airport,Indonesia,Asia
BBZ,Zambezi Airport,Zambia,Africa
NMR,Nappa Merrie Airport,Australia,Oceania
YTT,Tisdale Airport,Canada,North America
MHI,Moucha Airport,Djibouti,Africa
BAB,Beale Air Force Base,United States,North America
TGS,Chokwé Airport,Mozambique,Africa
CAO,Clayton Municipal Airpark,United States,North America
OTR,Coto 47 Airport,Costa Rica,North America
TAH,Tanna Airport,Vanuatu,Oceania
BCE,Bryce Canyon Airport,United States,North America
YAR,La Grande-3 Airport,Canada,North America
PUQ,Pdte. Carlos Ibañez del Campo Airport,Chile,South America
SMR,Simón Bolívar International Airport,Colombia,South America
VLR,Vallenar Airport,Chile,South America
JKH,Chios Island National Airport,Greece,Europe
COU,Columbia Regional Airport,United States,North America
BEF,Bluefields Airport,Nicaragua,North America
CGV,Caiguna Airport,Australia,Oceania
SPN,Saipan International Airport,Northern Mariana Islands,Oceania
FRO,Florø Airport,Norway,Europe
TGU,Toncontín International Airport,Honduras,North America
LNH,Lake Nash Airport,Australia,Oceania
MZJ,Pinal Airpark,United States,North America
GLK,Galcaio Airport,Somalia,Africa
MOZ,Moorea Airport,French Polynesia,Oceania
FNR,Funter Bay Seaplane Base,United States,North America
SWT,Strezhevoy Airport,Russian Federation,Asia
JOE,Joensuu Airport,Finland,Europe
CSG,Columbus Metropolitan Airport,United States,North America
ZLO,Playa De Oro International Airport,Mexico,North America
PMY,El Tehuelche Airport,Argentina,South America
GNA,Hrodna Airport,Belarus,Europe
GTY,Gettysburg Regional Airport,United States,North America
ZTH,Zakynthos International Airport Dionysios Solomos"",Greece,Europe
FNT,Bishop International Airport,United States,North America
BBV,Nero-Mer Airport,Côte d'Ivoire,Africa
MZT,General Rafael Buelna International Airport,Mexico,North America
YQZ,Quesnel Airport,Canada,North America
LCL,La Coloma Airport,Cuba,North America
ILI,Iliamna Airport,United States,North America
PIC,Pine Cay Airport,Turks and Caicos Islands,North America
SKC,Suki Airport,Papua New Guinea,Oceania
BXW,Bawean Airport,Indonesia,Asia
KAU,Kauhava Airport,Finland,Europe
UBB,Mabuiag Island Airport,Australia,Oceania
YDO,Dolbeau St Felicien Airport,Canada,North America
CMJ,Chi Mei Airport,Taiwan,Asia
HVK,Hólmavík Airport,Iceland,Europe
SQY,São Lourenço do Sul Airport,Brazil,South America
TNN,Tainan Airport,Taiwan,Asia
FNA,Lungi International Airport,Sierra Leone,Africa
QCO,Colón Airport,Cuba,North America
ETM,Ramon Airport,Israel,Asia
HHQ,Hua Hin Airport,Thailand,Asia
JBK,Berkley Municipal Heliport,United States,North America
WBO,Antsoa Airport,Madagascar,Africa
LUR,Cape Lisburne LRRS Airport,United States,North America
BHJ,Bhuj Airport,India,Asia
JHM,Kapalua Airport,United States,North America
GFK,Grand Forks International Airport,United States,North America
BHR,Bharatpur Airport,Nepal,Asia
ZEN,Zenag Airport,Papua New Guinea,Oceania
GMZ,La Gomera Airport,Spain,Europe
STU,Santa Cruz Airport,Belize,North America
YTD,Thicket Portage Airport,Canada,North America
GTW,Holešov Airport,Czechia,Europe
YMU,Mansons Landing Seaplane Base,Canada,North America
QDY,Taean Airport,Korea,Asia
MJT,Mytilene International Airport,Greece,Europe
GDJ,Gandajika Airport,Congo,Africa
KIF,Kingfisher Lake Airport,Canada,North America
LTS,Altus Air Force Base,United States,North America
VLI,Bauerfield International Airport,Vanuatu,Oceania
QUN,Camp Page Airport (A-306),Korea,Asia
ONI,Moanamani Airport,Indonesia,Asia
PSL,Perth/Scone Airport,United Kingdom,Europe
ADS,Addison Airport,United States,North America
JKR,Janakpur Airport,Nepal,Asia
CHS,Charleston Air Force Base-International Airport,United States,North America
MBL,Manistee Co Blacker Airport,United States,North America
YMH,Mary's Harbour Airport,Canada,North America
XIN,Xingning Airport,China,Asia
JDR,Prefeito Octávio de Almeida Neves Airport,Brazil,South America
PEZ,Penza Airport,Russian Federation,Europe
FCH,Fresno Chandler Executive Airport,United States,North America
MCX,Uytash Airport,Russian Federation,Europe
KEX,Kanabea Airport,Papua New Guinea,Oceania
VRC,Virac Airport,Philippines,Asia
NLU,Santa Lucia Air Force Base,Mexico,North America
BIL,Billings Logan International Airport,United States,North America
MRP,Marla Airport,Australia,Oceania
ANK,Etimesgut Air Base,Turkey,Asia
UGU,Bilogai-Sugapa Airport,Indonesia,Asia
XLB,Lac Brochet Airport,Canada,North America
AAH,Aachen-Merzbrück Airport,Germany,Europe
SBB,Santa Bárbara de Barinas Airport,Venezuela,South America
RCA,Ellsworth Air Force Base,United States,North America
ORO,Yoro Airport,Honduras,North America
SIX,Singleton Airport,Australia,Oceania
JHG,Xishuangbanna Gasa Airport,China,Asia
CHO,Charlottesville Albemarle Airport,United States,North America
MIJ,Mili Island Airport,Marshall Islands,Oceania
WLP,West Angelas Airport,Australia,Oceania
MCK,Mc Cook Ben Nelson Regional Airport,United States,North America
QGS,Alagoinhas Airport,Brazil,South America
EST,Estherville Municipal Airport,United States,North America
KZD,Krakor Airport,Cambodia,Asia
TEL,Telupid Airport,Malaysia,Asia
CWI,Clinton Municipal Airport,United States,North America
PWN,Pitts Town Airport,Bahamas,North America
EMG,Empangeni Airport,South Africa,Africa
GVE,Gordonsville Municipal Airport,United States,North America
IKI,Iki Airport,Japan,Asia
UJN,Uljin Airport,Korea,Asia
SNE,Preguiça Airport,Cabo Verde,Africa
BLE,Borlange Airport,Sweden,Europe
WUN,Wiluna Airport,Australia,Oceania
EIH,Einasleigh Airport,Australia,Oceania
MXR,Myrhorod Air Base,Ukraine,Europe
CLJ,Cluj-Napoca International Airport,Romania,Europe
AHZ,Altiport L'Alpe d'Huez - Henri GIRAUD,France,Europe
AVB,Aviano Air Base,Italy,Europe
WEI,Weipa Airport,Australia,Oceania
VCH,Vichadero Airport,Uruguay,South America
GKA,Goroka Airport,Papua New Guinea,Oceania
KVL,Kivalina Airport,United States,North America
CWW,Corowa Airport,Australia,Oceania
WWR,West Woodward Airport,United States,North America
TYN,Taiyuan Wusu Airport,China,Asia
YGK,Kingston Norman Rogers Airport,Canada,North America
QDB,Cachoeira do Sul Airport,Brazil,South America
HIM,Hingurakgoda Air Force Base,Sri Lanka,Asia
WTS,Tsiroanomandidy Airport,Madagascar,Africa
ZRM,Sarmi Airport,Indonesia,Asia
EBO,Ebon Airport,Marshall Islands,Oceania
ACR,Araracuara Airport,Colombia,South America
CYI,Chiayi Airport,Taiwan,Asia
CEK,Chelyabinsk Balandino Airport,Russian Federation,Europe
AJK,Arak Airport,Iran,Asia
MGS,Mangaia Island Airport,Cook Islands,Oceania
PRH,Phrae Airport,Thailand,Asia
ASA,Assab International Airport,Eritrea,Africa
KIH,Kish International Airport,Iran,Asia
AEM,Amgu Airport,Russian Federation,Europe
KEF,Keflavik International Airport,Iceland,Europe
CGR,Campo Grande Airport,Brazil,South America
INI,Nis Airport,Serbia,Europe
GDT,JAGS McCartney International Airport,Turks and Caicos Islands,North America
